wallet_id,aggregated_lp_score,deposit_volume_score,withdraw_volume_score,deposit_frequency_score,avg_holding_time_score,liquidity_retention_score,lp_volatility_score,time_score,total_score
0x6bf08768995e7430184a48e96940b83c15c1653f,404.6,80.0,99.0,100.0,32.0,150.0,0.0,15.0,476.0
0x6bcbd013d0880d62ab523a59b9a8a6dc30d32933,221.0,33.0,0.0,0.0,77.0,0.0,150.0,0.0,260.0
0x6c3ffb1e699520afc1fc10e933ece33b1f21fa60,45.05,0.0,0.0,50.0,0.0,0.0,0.0,3.0,53.0
0x6b9e0c202c84dd5bc5e2b32a9ee24ebbb1703fc1,75.9,0.0,0.0,56.0,0.0,0.0,0.0,10.0,66.0
0x6b6aa09c400170a78b7fe689e81c29878a635ef8,258.0,79.0,0.0,0.0,29.0,0.0,150.0,0.0,258.0
0x6b345f1ef04a9041c57176cc5fe093cab97a94c6,402.5,150.0,0.0,50.0,150.0,0.0,0.0,0.0,350.0
0x6be5ace145317acb6cb3e81d5e5b5eeea65018d0,268.0,80.0,0.0,22.0,16.0,0.0,150.0,0.0,268.0
0x6bd938fdff4b851ce46a4118cd984e36547b52b8,180.41,80.0,18.0,177.0,91.0,0.0,0.0,9.0,375.0
0x6c39ab660c4bdc60c6a771e577bd33ec919cb77f,300.0,150.0,0.0,0.0,0.0,0.0,150.0,0.0,300.0
0x6cc1da1b279e2b2ba31170b0c9a3dcb6925e75c8,728.0,112.0,100.0,0.0,116.0,250.0,150.0,0.0,728.0
0x6ca7560e3b4d8344726ac567066fef6f62a4f78b,270.0,54.0,0.0,0.0,66.0,0.0,150.0,0.0,270.0
0x6bf37494cd84b2dc9bfa6a06d78868f4603d42f3,481.85,97.0,0.0,22.0,150.0,0.0,150.0,0.0,419.0
0x6bced068d2558ff0191ef8449f062d578273e4f9,266.9,80.0,0.0,0.0,83.0,0.0,150.0,1.0,314.0
0x6b58103ac960426c8cebba520c993287f823273c,301.75,80.0,0.0,0.0,125.0,0.0,150.0,0.0,355.0
0x6b033c0e42105052a0ef542c9f332edd848a4a90,231.2,80.0,0.0,0.0,42.0,0.0,150.0,0.0,272.0
0x6b174b2f42dae970fed64cfa61cd0b993d59ef66,272.85,150.0,0.0,100.0,65.0,0.0,0.0,6.0,321.0
0x6c430d65c1db50069d1c230b91a7f76dd78d9666,245.65,150.0,0.0,22.0,117.0,0.0,0.0,0.0,289.0
0x6bd4f53d53e2dfbb25c4eea48c184dd8c8e053c6,254.15,113.0,0.0,100.0,79.0,0.0,0.0,7.0,299.0
0x6c499efafff5a17a51a504341124fd5bdd3a779c,232.71,160.0,0.0,100.0,144.0,0.0,150.0,3.0,557.0
0x6c9f3bbdb173f97c02cfe0b0f111686e2b589f9b,328.27,160.0,184.0,64.0,262.0,0.0,0.0,69.0,739.0
0x6c3cc205c52db10be95cb0203aaafc739531ddb2,56.0,0.0,0.0,50.0,0.0,0.0,0.0,6.0,56.0
0x6bc7428e0ec2eca50037637cd091bf066cb5b30b,351.05,113.0,0.0,0.0,150.0,0.0,150.0,0.0,413.0
0x6b175e64b1f6a12cd42606c59ae7d141e8e6f079,298.35,139.0,0.0,100.0,112.0,0.0,0.0,0.0,351.0
0x6aedc82e4b646e4eade4945b4720b77c383cb323,152.15,80.0,0.0,22.0,73.0,0.0,0.0,4.0,179.0
0x6aec3fcccaa716fe4dcac373f372f030bfb682b7,230.0,80.0,0.0,0.0,0.0,0.0,150.0,0.0,230.0
0x6b7ec0f2958d73c4878c1bc27fe0d8f2cd5d1889,416.5,143.0,100.0,75.0,150.0,0.0,0.0,22.0,490.0
0x6c69a7ac85de35da20c908bcb9209726176d5ba8,433.5,84.0,100.0,0.0,150.0,0.0,150.0,26.0,510.0
0x6bae6bfd1ad339e2f40e7951f68434b36a0b1c84,217.6,75.0,0.0,50.0,131.0,0.0,0.0,0.0,256.0
0x6c1ddfb81a3666188267296f10253a5a9b5bae40,267.0,120.0,0.0,22.0,125.0,0.0,0.0,0.0,267.0
0x6c4a6628ef83594ffaecd21ad36a85203c05f0a6,149.14,43.0,97.0,100.0,150.0,0.0,0.0,70.0,460.0
0x6c07280237c779a593d87bc31f743acdd43b4de7,230.0,80.0,0.0,0.0,0.0,0.0,150.0,0.0,230.0
0x6be69ee62a1823cc1e262855d76c02d973a07af1,273.7,100.0,0.0,22.0,50.0,0.0,150.0,0.0,322.0
0x6c7370869a30e24b006b30e2086f1a6bf7566402,229.14,124.0,0.0,22.0,150.0,0.0,150.0,7.0,453.0
0x6cbe677b366480e141e1815e59598101294856df,306.26,32.0,65.0,72.0,114.0,0.0,150.0,9.0,442.0
0x6ab25c8ace378ea82c250202ff7161c947efa520,222.55,200.0,100.0,200.0,262.0,0.0,150.0,41.0,953.0
0x6b1c4308e9e3d4eff9f173ceea70a3c59a5860fd,249.0,76.0,0.0,0.0,23.0,0.0,150.0,0.0,249.0
0x6c7279ea8b2c5765e16a15686839f825f6dc8b84,308.55,77.0,100.0,22.0,150.0,0.0,0.0,14.0,363.0
0x6bae55c739386f05a7d69c68fe7aebb231cf208f,253.3,78.0,0.0,22.0,48.0,0.0,150.0,0.0,298.0
0x6c010dba5e609527ead576aeefe53e6f9b4536a4,292.0,80.0,0.0,0.0,62.0,0.0,150.0,0.0,292.0
0x6c1109f5a3f678567485e4d3882b0b4f2d125cee,376.0,54.0,44.0,0.0,113.0,0.0,150.0,15.0,376.0
0x6c96bc3c562e53e41f2a42daea1111074e532f26,162.35,1.0,0.0,0.0,40.0,0.0,150.0,0.0,191.0
0x6bfdaafe00e0bcf4901fd32b0fe0d766cee23368,104.55,12.0,0.0,22.0,89.0,0.0,0.0,0.0,123.0
0x6c2e276e299f0173195e06c8eea9cc53ecfaf3dc,230.35,68.0,0.0,50.0,150.0,0.0,0.0,3.0,271.0
0x6b5d6efa6d1b8fc57f7290c027c3a322bd02fc5c,331.04,189.0,175.0,14.0,237.0,0.0,150.0,53.0,818.0
0x6b3c1acf7a2c03ac3aa2437f6403b474e3a55067,179.37,80.0,0.0,150.0,258.0,0.0,300.0,11.0,799.0
0x6b068aab8742cd9717117d96a2464240a3e8d004,204.91,16.0,0.0,0.0,175.0,0.0,300.0,0.0,491.0
0x6b0c418e687bdec357f4a81f5ed8f80dd2795a26,286.0,136.0,0.0,0.0,0.0,0.0,150.0,0.0,286.0
0x6b46b517e5e208bbf0bc8e32f4b6b55c1c498f87,366.0,80.0,0.0,22.0,114.0,0.0,150.0,0.0,366.0
0x6c3fe74d3f10ecda8cd5573d48af807afd92461c,173.4,112.0,0.0,0.0,91.0,0.0,0.0,1.0,204.0
0x6c59ef3e26bc5299ee761d3d71c35a59bcac8d6a,223.0,51.0,0.0,22.0,0.0,0.0,150.0,0.0,223.0
0x6c51598b215fce294bf12ff3f190d647cee5e0aa,428.0,89.0,61.0,0.0,113.0,0.0,150.0,15.0,428.0
0x6c313a675591c89a1e0d02bfa00c6d7f663da171,357.0,150.0,0.0,0.0,120.0,0.0,150.0,0.0,420.0
0x6be908cf46b36ca1dcbbc90101876676f4127d79,266.05,80.0,0.0,0.0,83.0,0.0,150.0,0.0,313.0
0x6c08ebd18893b298a3466bf4c3620ea956d41dbf,412.0,150.0,0.0,0.0,112.0,0.0,150.0,0.0,412.0
0x6c6a23cd58e6fba42898c6d2974ff8addd5d09b3,416.0,150.0,0.0,0.0,116.0,0.0,150.0,0.0,416.0
0x6be4ada2ddc83abaac887c23d85568583eb9bb12,55.0,0.0,0.0,44.0,0.0,0.0,0.0,11.0,55.0
0x6c78671b21b19d1f2a996310adecd66b70fdbaf4,242.73,160.0,200.0,0.0,201.0,0.0,150.0,62.0,773.0
0x6c9b4859040d0200c295da6c86a6938d40bbf716,646.0,115.0,100.0,0.0,31.0,250.0,150.0,0.0,646.0
0x6b7d82089d8733f2781514ed316f7da312e6e9e1,409.0,36.0,81.0,0.0,114.0,0.0,150.0,28.0,409.0
0x6cb60ea44123b24daf738bb74990e7a615d49559,49.45,0.0,0.0,22.0,0.0,0.0,0.0,21.0,43.0
0x6bb740b57627123ecb2debe195ea5b225b4f9ad8,630.0,80.0,100.0,0.0,150.0,150.0,150.0,0.0,630.0
0x6c08a7a0eff8b623fcb542cd48d6d0e64129539b,554.2,121.0,100.0,0.0,31.0,250.0,150.0,0.0,652.0
0x6c73085c8beb92cacb91b8f86586adafc10dd04f,204.85,104.0,0.0,50.0,87.0,0.0,0.0,0.0,241.0
0x6bcdd1755a64bb07194be74dfc61c0c0725561e8,383.0,118.0,0.0,0.0,115.0,0.0,150.0,0.0,383.0
0x6c4fbd99f28ebeeb51ed49ee204a26b0318ce9be,358.7,150.0,100.0,14.0,139.0,0.0,0.0,19.0,422.0
0x6c49f54f0db526c0c093dd7718e658de41c54add,288.26,352.0,22.0,172.0,139.0,0.0,150.0,12.0,847.0
0x6c0fc648811c6d74cdc0144cf41511ba1822f116,399.89,300.0,106.0,178.0,187.0,0.0,0.0,45.0,816.0
0x6b7a397e5bad3efa41ffaee245b1e0c7e693b5dd,210.45,6.0,100.0,0.0,137.0,0.0,0.0,16.0,259.0
0x6b5c91b98061f131d4c2b8134523768737b01a82,327.68,192.0,138.0,8.0,253.0,0.0,150.0,42.0,783.0
0x6b6176942f0f8207ff261a4186f85d1075ec49b1,142.6,0.0,0.0,100.0,0.0,0.0,0.0,24.0,124.0
0x6b132564366df380f8b45b9e8dd90538679f5d31,334.9,130.0,100.0,9.0,145.0,0.0,0.0,10.0,394.0
0x6b3affad4ea9ebce4795e45b5231c9fa252fbc14,212.58,240.0,72.0,250.0,270.0,0.0,0.0,24.0,856.0
0x6baa61ec739af6cad459802489024e2eccbdef14,576.15,80.0,100.0,0.0,150.0,0.0,150.0,21.0,501.0
0x6c6a34cea9317efdfa270ce517b5a4fb831a4b4c,223.0,51.0,0.0,22.0,0.0,0.0,150.0,0.0,223.0
0x6cad012b8c744c1c5a31a6e0378486756f601251,187.0,37.0,0.0,0.0,0.0,0.0,150.0,0.0,187.0
0x6ba1aa2c349d88ce3c86aad281a773df68832561,285.0,135.0,0.0,0.0,0.0,0.0,150.0,0.0,285.0
0x6bf87989645fc66b5f6b6590bcdeb946f3f1537c,349.0,113.0,0.0,0.0,84.0,0.0,150.0,2.0,349.0
0x6c6fe20a701c8564074974307c34c042917306cf,236.0,80.0,0.0,0.0,6.0,0.0,150.0,0.0,236.0
0x6cba7092d5c7f1f61771e3229b9680d365d54de1,356.5,80.0,0.0,0.0,80.0,0.0,150.0,0.0,310.0
0x6bcc256f36ec2f7f5b9d7fc229a156f7aa34104a,271.0,62.0,28.0,50.0,113.0,0.0,0.0,18.0,271.0
0x6c1dadd809435a33ee0aebb1c4e167f25a6ca625,416.3,150.0,0.0,22.0,40.0,0.0,150.0,0.0,362.0
0x6c83686cd496dfeae975c809905ac7d6be019f55,387.0,117.0,83.0,87.0,74.0,0.0,0.0,26.0,387.0
0x6ca37ee898662bb83f28e067209265001f5d5943,154.7,32.0,0.0,0.0,0.0,0.0,150.0,0.0,182.0
0x6ae154a3567f5f7a40b42cc6a0fd576ef2c2b04f,170.0,80.0,0.0,0.0,112.0,0.0,0.0,8.0,200.0
0x6b1794e86610a3121f757f007f7b7f486dc331bb,234.72,47.0,0.0,175.0,128.0,0.0,150.0,17.0,517.0
0x6c49b4c695bad861689c617dc5b43ca7ee9d99ef,284.0,150.0,0.0,22.0,112.0,0.0,0.0,0.0,284.0
0x6cb8b5e4d8819fb4502d2f71bc9c1e170215e65f,342.0,80.0,0.0,0.0,112.0,0.0,150.0,0.0,342.0
0x6bc8aab2c859f377935841e44d58c007d64f6a31,600.0,55.0,100.0,0.0,145.0,150.0,150.0,0.0,600.0
0x6c278c8f82100defad12b85cb0988a2339cad0f7,589.0,80.0,100.0,22.0,81.0,150.0,150.0,6.0,589.0
0x6c46cd1f119e61860fe59e48b926231d216541ff,305.15,125.0,82.0,22.0,106.0,0.0,0.0,24.0,359.0
0x6c20795acd8ffb9e2a88d96043ab24645e86a7e5,295.0,145.0,0.0,0.0,0.0,0.0,150.0,0.0,295.0
0x6c53dce3e320a1685e7518b6b341e23d673e478d,219.0,80.0,52.0,43.0,23.0,0.0,0.0,21.0,219.0
0x6ba40b8c6faae6470ba68f37dd86e6ed7a39db74,493.0,52.0,100.0,0.0,41.0,150.0,150.0,0.0,493.0
0x6bfe232880d54d27b95ee2d1c7de63f6769addd9,525.3,80.0,100.0,0.0,138.0,150.0,150.0,0.0,618.0
0x6ba5265dc3439b123c67e978dec4a2d069a28713,54.04,80.0,67.0,56.0,120.0,0.0,0.0,21.0,344.0
0x6c96af4357eb6a37851d70631e4cb12fbca7c340,508.3,113.0,100.0,64.0,150.0,0.0,0.0,15.0,442.0
0x6c406f2256729b973f3487157a53fec9de80add8,279.65,80.0,0.0,0.0,91.0,0.0,150.0,8.0,329.0
0x6b804938287f533de29ff153d742a1a310644f17,166.0,115.0,0.0,22.0,29.0,0.0,0.0,0.0,166.0
0x6b33e1d73908fc0635b862f7fdf66773157af7fb,111.0,0.0,0.0,100.0,0.0,0.0,0.0,11.0,111.0
0x6b401cffec111b30c71542d009ade999243651ce,231.0,80.0,0.0,0.0,1.0,0.0,150.0,0.0,231.0
0x6b010eeaf821c6f9fcecc335665c2b6f1527b721,350.3,221.0,100.0,0.0,145.0,0.0,150.0,100.0,716.0
0x6b323b2ef52db0081191734531a9078232240074,210.73,75.0,100.0,101.0,150.0,0.0,0.0,15.0,441.0
0x6c8a0296d4f6dbd649ed755bbfb1f6133cc34469,351.05,112.0,100.0,0.0,150.0,0.0,0.0,51.0,413.0
0x6c969b176825db676a1c6023b70920d34be02c10,259.25,39.0,0.0,0.0,112.0,0.0,150.0,4.0,305.0
0x6c54e95660c96fec9ecae18f2870573b6b2faeb9,240.55,58.0,0.0,0.0,75.0,0.0,150.0,0.0,283.0
0x6ba6832887d051e5d7bcc0ee0dc0eac21279187c,386.75,24.0,100.0,0.0,150.0,0.0,150.0,31.0,455.0
0x6bd177b92395ea6c50d68f15a902cfc110b72400,370.6,80.0,7.0,100.0,91.0,0.0,150.0,8.0,436.0
0x6bdf6d03328e04cf4e5079ea347e0c413afcdf63,274.42,102.0,100.0,5.0,150.0,0.0,0.0,46.0,403.0
0x6c4cd639a31c658549824559ecc2d04bed1a9ab9,427.0,112.0,39.0,0.0,113.0,0.0,150.0,13.0,427.0
0x6b4488f2894a20b8f129b397715178b27ae2bb41,190.23,112.0,19.0,122.0,130.0,0.0,0.0,11.0,394.0
0x6bb0a518c8d329267efe6ecdd93436f65b4815df,383.35,80.0,79.0,0.0,114.0,0.0,150.0,28.0,451.0
0x6be4806745f2ab4e8006c256cfd6f1d34c472aa6,528.7,80.0,100.0,0.0,142.0,150.0,150.0,0.0,622.0
0x6c958abb315338131f5cc76b48a06c7a98512692,379.0,112.0,82.0,25.0,127.0,0.0,0.0,33.0,379.0
0x6bfbb57302bf7eb4ddd4798bf17f45e688a77b60,520.2,62.0,100.0,0.0,150.0,150.0,150.0,0.0,612.0
0x6bdfc6470f330fec62a227420e4b902c61482b72,663.0,80.0,100.0,77.0,150.0,100.0,150.0,6.0,663.0
0x6c074d102787438c8a9ab2ff3a05698168b83c44,566.0,46.0,100.0,0.0,120.0,150.0,150.0,0.0,566.0
0x6c92c09fe1c5930f320e4286b38afdeb089413f6,242.0,37.0,0.0,0.0,55.0,0.0,150.0,0.0,242.0
0x6c6759010131080bed5fbb2e9443a1b077193971,317.4,80.0,0.0,0.0,46.0,0.0,150.0,0.0,276.0
0x6bc61977f3a411e43be83c9bb5bc0d92c2a6585b,507.45,106.0,100.0,100.0,114.0,0.0,150.0,27.0,597.0
0x6bef68d9dcfe8e7380d9ea5f1310c2850a090b22,236.3,80.0,0.0,0.0,48.0,0.0,150.0,0.0,278.0
0x6cb4890d712c91020df2e62fb7bb869ce6ca3e8a,64.4,0.0,0.0,50.0,0.0,0.0,0.0,6.0,56.0
0x6af828cc28799328628c2c3a72632e2a1fbe1adc,260.1,56.0,0.0,50.0,50.0,0.0,150.0,0.0,306.0
0x6b306dc2f54d5a8453247bf097bbaa0e64be4e12,263.5,80.0,0.0,22.0,58.0,0.0,150.0,0.0,310.0
0x6b0e3a8bb15f2230de12487a7e54dd4c81226f01,346.0,113.0,0.0,0.0,82.0,0.0,150.0,1.0,346.0
0x6b10daf096c1268d4b21f344d8316be32c0c6a39,573.85,80.0,100.0,0.0,150.0,0.0,150.0,19.0,499.0
0x6c68fc11a3ceecfaee12d4b8c1eef0be2c55f5fb,197.0,39.0,0.0,0.0,8.0,0.0,150.0,0.0,197.0
0x6c9c41f7c42add5e6dda96424e3619c446383eee,450.0,150.0,0.0,22.0,128.0,0.0,150.0,0.0,450.0
0x6c3ccbfef607bdccc35e1638de27b8d675c8fa10,315.91,113.0,100.0,92.0,150.0,0.0,0.0,45.0,500.0
0x6c94c27c1b00e3ff58bbe2150aec0ec6bb797a7a,146.2,38.0,0.0,50.0,84.0,0.0,0.0,0.0,172.0
0x6bcec6d87d59d33825c91f7a57e9c6aaf91422b8,135.15,6.0,0.0,0.0,3.0,0.0,150.0,0.0,159.0
0x6c6e44fdfd474f1d70aedec63922144670685c05,265.2,80.0,57.0,0.0,7.0,0.0,150.0,18.0,312.0
0x6c783c86a5ecc02a9e804f678342cd34a306c787,90.1,40.0,0.0,22.0,42.0,0.0,0.0,2.0,106.0
0x6bbf7b6bf808becc627ab76e34fb8602e87fcc5f,137.7,28.0,0.0,22.0,112.0,0.0,0.0,0.0,162.0
0x6ae68eb2fa416fe091803fde014bbf7475468979,306.0,88.0,0.0,0.0,122.0,0.0,150.0,0.0,360.0
0x6ae83411df70df648cc52121854c185ac5875970,125.8,42.0,0.0,50.0,54.0,0.0,0.0,2.0,148.0
0x6b331d8ebf88d0c59cefe3f53ee71b69cf7866a8,406.3,150.0,0.0,22.0,149.0,0.0,150.0,7.0,478.0
0x6b5c4a661527a6c0393897f490514c0a45360676,220.92,112.0,0.0,100.0,60.0,0.0,150.0,2.0,424.0
0x6b513cd619538b0530f481258592a71244bd4ad6,300.46,134.0,85.0,50.0,144.0,0.0,150.0,17.0,580.0
0x6b0f45cad6ddc0b8d7b057e6c2542e958a9899ea,628.0,150.0,99.0,100.0,25.0,250.0,0.0,4.0,628.0
0x6ae3bfdc69e4ce7c69c5768fcd3b33dfb7b459eb,358.7,112.0,100.0,50.0,150.0,0.0,0.0,10.0,422.0
0x6b17859675560961a406afb9f8248f5eed10dcbd,351.68,209.0,100.0,122.0,277.0,0.0,0.0,11.0,719.0
0x6ba4b267774e20397d643d6af39ca1ed548f9282,78.2,0.0,0.0,34.0,0.0,0.0,0.0,34.0,68.0
0x6ba1d0c53111b3ba04957cacb8fd1df8a3de7faa,589.0,139.0,100.0,50.0,150.0,150.0,0.0,0.0,589.0
0x6c36622ea59404204c3ceff50eb7f29df7e5af49,355.3,80.0,39.0,5.0,130.0,0.0,150.0,14.0,418.0
0x6bd3df2b7b22ee83831e504b5357be3f552fc52b,275.0,46.0,0.0,0.0,79.0,0.0,150.0,0.0,275.0
0x6c4f0465a91876819dce02cc77e95a94d521b597,513.0,23.0,97.0,0.0,88.0,150.0,150.0,5.0,513.0
0x6bb32460b408aa03d0ee60fc8fbfe9f7ef9d2339,320.3,351.0,222.0,119.0,295.0,0.0,0.0,62.0,1049.0
0x6c30b5471e42e2d47c18b98df187f35edbab8357,413.1,80.0,99.0,22.0,125.0,150.0,0.0,10.0,486.0
0x6ca4680790ee363cf7b02857c8f43ac55e1de543,224.4,35.0,0.0,0.0,79.0,0.0,150.0,0.0,264.0
0x6be0de667e735cec962d1462b5a66b6c2f296610,170.78,150.0,100.0,100.0,150.0,0.0,0.0,35.0,535.0
0x6c9a2fd96616dca3f2d19ff021ae23d1d6d6c007,237.15,112.0,42.0,22.0,89.0,0.0,0.0,14.0,279.0
0x6b5dd0a914ba4bd66e7ac143811449aa63531196,379.95,80.0,29.0,50.0,120.0,100.0,0.0,68.0,447.0
0x6b7823bd5548dc927756c62f981c6b5002030132,273.7,80.0,92.0,0.0,126.0,0.0,0.0,24.0,322.0
0x6b13be6f016b9925de03ad97d6ddbe5c41f0651b,630.0,80.0,100.0,0.0,150.0,150.0,150.0,0.0,630.0
0x6bbd4558320686000a1e0903a493d0bf8c2c91a3,535.5,80.0,100.0,0.0,150.0,150.0,150.0,0.0,630.0
0x6c64235ec846bb8c0d26e58e724db91033aa7648,214.2,80.0,0.0,22.0,0.0,0.0,150.0,0.0,252.0
0x6c7649734e7a4cbce2e94d05007bff961ab62b1e,268.0,79.0,0.0,0.0,39.0,0.0,150.0,0.0,268.0
0x6bb6ceb27a8d8576f5229a0f98df88d1d3c3b5d9,357.85,76.0,70.0,0.0,117.0,0.0,150.0,8.0,421.0
0x6bf1a6cf154ee661423eac04c8d377b0187e21ae,653.0,150.0,100.0,100.0,150.0,0.0,150.0,3.0,653.0
0x6cbc7e64fd1beb65204d1298ed5d38fb348db908,596.0,79.0,100.0,0.0,117.0,150.0,150.0,0.0,596.0
0x6c8cc6ff3e1f0441473df4f076e008322c240258,309.0,112.0,0.0,0.0,47.0,0.0,150.0,0.0,309.0
0x6c4e0d1516bcf192cad0cefd5aab52994ec31422,624.75,150.0,100.0,100.0,150.0,200.0,0.0,35.0,735.0
0x6c9ab54d31eadc61dfd177ba1b6545bb05694d05,229.0,79.0,0.0,0.0,0.0,0.0,150.0,0.0,229.0
0x6c8642acbcf1b0a295f74e201828a1e0350fbec7,249.9,37.0,0.0,0.0,107.0,0.0,150.0,0.0,294.0
0x6c4f398d9cdf8794129b3b84ef424504133186bc,301.75,80.0,0.0,0.0,125.0,0.0,150.0,0.0,355.0
0x6c2693f5a936f37ed03cfa8465bf2d8beff19a0f,289.63,121.0,100.0,34.0,150.0,0.0,0.0,13.0,418.0
0x6c340f813448f5b459e421fa1d385b8fceef6ca9,372.46,43.0,100.0,100.0,150.0,250.0,150.0,0.0,793.0
0x6d94d188aa51afcd1fc275d50556a5137505a9d5,61.2,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0
0x6d6f45d9e51a362890b3e525a1f92477856f85de,128.35,1.0,0.0,0.0,0.0,0.0,150.0,0.0,151.0
0x6d64558669328d246685fe5138da9ca0a813408f,434.68,269.0,0.0,0.0,298.0,0.0,300.0,0.0,867.0
0x6cfebe35de6c39374eff40f462308c4d6a52e465,435.0,29.0,96.0,0.0,122.0,0.0,150.0,38.0,435.0
0x6dc6e5a8033d4352186a47fd577b308ffa59ac32,589.0,80.0,100.0,50.0,59.0,150.0,150.0,0.0,589.0
0x6d5c73315b58a1f47578761373e9511a6b3d2f4e,309.35,80.0,0.0,0.0,39.0,0.0,150.0,0.0,269.0
0x6c8dead29a3ed840dac654e1a505045386bc528f,412.0,150.0,0.0,0.0,112.0,0.0,150.0,0.0,412.0
0x6bceb57158bafdaef76b3ba1ba37aee16939e619,180.35,117.0,48.0,200.0,240.0,0.0,150.0,8.0,763.0
0x6cfe3f868ed137325daa0c6b8aef4fdf227198b2,716.0,144.0,100.0,22.0,150.0,150.0,150.0,0.0,716.0
0x6cd91cd8edd53e9dcc9b3f0e3884115367ab0c0c,357.85,40.0,100.0,0.0,122.0,0.0,150.0,9.0,421.0
0x6cca6dde7678f1404ec85d2cc9a25d47edd3ecf3,189.0,39.0,0.0,0.0,0.0,0.0,150.0,0.0,189.0
0x6d9996a18a916546df3bc55e0e8e2becf983ce18,108.0,0.0,0.0,100.0,0.0,0.0,0.0,8.0,108.0
0x6d23297e8d38ce4689777331006bdf51a063afd2,345.0,80.0,0.0,0.0,115.0,0.0,150.0,0.0,345.0
0x6db1948558eba412c130c388244cf3f79cd77a6e,283.9,46.0,100.0,0.0,4.0,0.0,150.0,34.0,334.0
0x6d10c567db15b40bfb1a162c16cbd7a3e80bb12b,141.46,113.0,100.0,200.0,34.0,150.0,150.0,0.0,747.0
0x6d46486bbe386ed0dab37f98597a7b2461c6c228,260.95,80.0,9.0,100.0,115.0,0.0,0.0,3.0,307.0
0x6d03c3426e55fb627151b393be94654c33542544,361.0,114.0,67.0,44.0,113.0,0.0,0.0,23.0,361.0
0x6ca205a9b1a364d0b81a67b4c7d3ddf504401860,368.05,109.0,100.0,100.0,118.0,0.0,0.0,6.0,433.0
0x6cb32b2c8f694f574df2492e361729122bfbb07b,202.0,52.0,0.0,0.0,0.0,0.0,150.0,0.0,202.0
0x6d6188d0986efac160fc4b7dd74d1ba3c8a5fd2f,277.1,80.0,0.0,0.0,96.0,0.0,150.0,0.0,326.0
0x6d8d524dbe93b62995285d6be5fbf3d0ccc0f2ff,347.35,160.0,199.0,6.0,6.0,150.0,150.0,23.0,694.0
0x6d587df7dab824db63c4577d2f53c342bb22f462,257.55,80.0,43.0,12.0,6.0,0.0,150.0,12.0,303.0
0x6daa276a1b2f1386c3dd6a088a7a9d6e1271c43c,413.54,265.0,0.0,22.0,236.0,0.0,300.0,4.0,827.0
0x6d7298ab73eaa82b08b0ed0b574b3abdd31620da,294.95,112.0,0.0,86.0,146.0,0.0,0.0,3.0,347.0
0x6d8be436fb92eed7fe22c9706b962bb71840dd10,235.45,80.0,0.0,77.0,119.0,0.0,0.0,1.0,277.0
0x6d83b936f061ed8fdb1ee98130787803917079b3,64.4,0.0,0.0,50.0,0.0,0.0,0.0,6.0,56.0
0x6d4ba5fce1f2256a464206dda8b20854c3f52cb1,81.65,0.0,0.0,50.0,0.0,0.0,0.0,21.0,71.0
0x6cdffaddb323f197af508f97fb58e4106dd9db7f,314.0,91.0,0.0,0.0,73.0,0.0,150.0,0.0,314.0
0x6d6f3ec7d6ff5c944c24e4f8c5f045d25ccc04ac,254.45,119.0,26.0,82.0,196.0,0.0,150.0,15.0,588.0
0x6d551d64e3eb29c93283cf6a0b407dd98869c469,412.0,114.0,97.0,0.0,113.0,0.0,0.0,88.0,412.0
0x6d93a6b2cd2b38f4ed3d1ad580a63579807891fb,331.5,80.0,38.0,0.0,112.0,0.0,150.0,10.0,390.0
0x6d9a6929a678382c83be89761eabe3858f1ba413,253.05,162.0,0.0,0.0,45.0,0.0,300.0,0.0,507.0
0x6d9d29d3694dd6598c9e22b163b60864e3f7bf20,414.8,119.0,100.0,68.0,139.0,0.0,0.0,62.0,488.0
0x6cede3a4d1c5bfffa0376203efd713ce066cd307,199.2,80.0,100.0,181.0,113.0,0.0,0.0,35.0,509.0
0x6c600fe6899c6777c96b54505961b04b30faac0b,260.14,113.0,0.0,100.0,137.0,0.0,150.0,0.0,500.0
0x6c7ab0d4d6ee1bfd4b9071ea1c60b03dcb8b18fd,409.7,113.0,100.0,100.0,150.0,0.0,0.0,19.0,482.0
0x6bfe6711d43ed8d3c0daf86ffbda218d7f033fb6,262.0,77.0,0.0,0.0,35.0,0.0,150.0,0.0,262.0
0x6c57c5f82ada064f5a1bc38cd8e5c8cc96efaf18,553.0,69.0,100.0,0.0,84.0,150.0,150.0,0.0,553.0
0x6be5080d04538e6b1b5abee422322c55689e53b7,111.0,0.0,0.0,100.0,0.0,0.0,0.0,11.0,111.0
0x6beba564eb4a5726c626aec9ad620cb3af9bd9c6,267.35,192.0,0.0,72.0,240.0,0.0,0.0,34.0,538.0
0x6db19766b7d7f16f495aff51344a4ecc8433dd6c,224.4,38.0,0.0,100.0,116.0,0.0,0.0,10.0,264.0
0x6d3b58fdc964cf09daccad322b821294b48ab444,230.35,0.0,0.0,0.0,114.0,0.0,150.0,7.0,271.0
0x6d0c7c6c4ed61a3c599e9b8a37aa38aeb78cb259,317.9,150.0,40.0,100.0,77.0,0.0,0.0,7.0,374.0
0x6cdfd42402c7f3f41d26448bdb69da501d65add4,229.5,120.0,0.0,0.0,0.0,0.0,150.0,0.0,270.0
